91013.65
91296.2
95414.0
96951.78
95604.8
95550.94
95147.77
93673.14
92631.0
88427.66
89454.73
89559.67
89600.26
89225.34
86670.36
88347.08
89250.0
89299.99
84650.16
84260.49
78741.09
76968.21
78738.61
75770.21
73165.83
62909.86
70580.26
69289.38
70330.38
70138.0
68841.29
67082.52
66272.17
68853.96
69822.95
68832.58
68892.43
67503.52
66461.0
67003.73
68020.01
67975.93
67643.4
64656.02
64058.15
67988.04
67485.18
65872.1
66973.26
65776.47
68830.06
68338.0
72666.77
70890.72
68114.02
67262.91
65971.2
68432.16
69948.63
70191.86
70541.34
70930.0
71211.95
72815.24
74884.67
73909.36
71246.54
69930.0
70510.73
68918.12
67859.0
70906.45
70556.74
71336.53
68820.31
66407.28
66377.03
66010.93
66797.37
68284.48
68113.92
66901.99
66964.3
67300.42
69034.18
68853.66
71924.22
71069.93
71787.97
72962.7
73043.16
70740.98
74417.99
74131.55
74809.99
75154.29
77072.0
75691.76
73801.79
75840.97
76336.15
78178.23
78257.48
77437.13
77625.0
78657.55
77371.32
76342.77
75780.0
76346.57
78231.13
78686.85
78568.57
79861.01
80905.52
81447.01
80006.0
80193.17
80678.4
82210.07
81745.65
80504.47
79313.61
81089.99
79113.21
78148.05
77457.67
77001.87
76834.36
77552.23
77615.52
75539.5
76752.01
77064.96
77322.01
75930.01
74449.3
73617.51
73460.78
73884.38
73674.39
71408.9
66760.83
64142.75
63885.99
61056.47
60884.62
63332.01
63085.99
61730.0
61510.99
63625.99
63580.01
64458.01
65746.45
66328.74
65675.01
64509.4
62958.01
63543.91
64298.01
63311.99
64020.01
62734.57
61077.99
59794.0
60097.27
60029.0
59577.01
60260.21
58624.71
60024.0
61560.0
62583.26
63144.01
63650.0
64042.02
63363.99
62290.0
63254.01
